random_state,beta_v,beta_P,beta_vP,p_value_v,p_value_P,p_value_vP,alpha,var_intercept,var_residual
59,0.03,0.03,0.03,0.006515079242920975,2.68326701357971e-06,0.021857966145386036,0.05,0.001967,0.013305959951221604
60,0.03,0.03,0.03,0.005557917007800714,3.695506707872454e-07,0.0677144335162581,0.05,0.001967,0.013305959951221604
64,0.03,0.03,0.03,0.00037316850595810533,2.5245230784127677e-08,0.6287581040275401,0.05,0.001967,0.013305959951221604
63,0.03,0.03,0.03,0.0010854371751955582,1.5679039555918215e-08,0.43949893792473826,0.05,0.001967,0.013305959951221604
62,0.03,0.03,0.03,0.01518671099342592,1.611218713979292e-05,0.020949607655578906,0.05,0.001967,0.013305959951221604
61,0.03,0.03,0.03,0.0009291757052686799,8.326953285642812e-08,0.28095243015746674,0.05,0.001967,0.013305959951221604
66,0.03,0.03,0.03,1.30330187922628e-05,1.7681183173142285e-07,0.10219474727674831,0.05,0.001967,0.013305959951221604
65,0.03,0.03,0.03,0.0016642120712578143,4.673202822640217e-07,0.07491420661154045,0.05,0.001967,0.013305959951221604
67,0.03,0.03,0.03,5.818588241275443e-06,2.879986135223659e-10,0.10678100127421744,0.05,0.001967,0.013305959951221604
68,0.03,0.03,0.03,1.9072365008270062e-05,1.522898873430382e-08,0.14499715961913273,0.05,0.001967,0.013305959951221604
69,0.03,0.03,0.03,0.0029503792781470214,8.695934632059477e-07,0.07601531615889266,0.05,0.001967,0.013305959951221604
70,0.03,0.03,0.03,0.00047620799979328926,4.308019332657058e-08,0.3212057721493702,0.05,0.001967,0.013305959951221604
73,0.03,0.03,0.03,2.2112216102684607e-06,3.0437162369793125e-07,0.013770600387905554,0.05,0.001967,0.013305959951221604
72,0.03,0.03,0.03,3.668805721070571e-06,1.188968959561937e-13,0.5990486769793734,0.05,0.001967,0.013305959951221604
71,0.03,0.03,0.03,6.78595123087115e-08,2.1818002892101477e-08,0.07057466918815808,0.05,0.001967,0.013305959951221604
76,0.03,0.03,0.03,6.407758385593288e-08,1.24908753675318e-08,0.054516770115278126,0.05,0.001967,0.013305959951221604
74,0.03,0.03,0.03,0.0016263651341239813,4.041050779541232e-07,0.05014059821308776,0.05,0.001967,0.013305959951221604
77,0.03,0.03,0.03,2.427109937941168e-07,1.2516874341335563e-13,0.8567492358974841,0.05,0.001967,0.013305959951221604
75,0.03,0.03,0.03,3.535703313553437e-07,6.893530351607225e-12,0.8738789541870644,0.05,0.001967,0.013305959951221604
79,0.03,0.03,0.03,2.7479048457859293e-05,1.6414861841317848e-07,0.011467731430506329,0.05,0.001967,0.013305959951221604
78,0.03,0.03,0.03,6.248396171961801e-08,1.4157507611081516e-14,0.4115550739500018,0.05,0.001967,0.013305959951221604
81,0.03,0.03,0.03,5.113679535377867e-06,4.072569924400818e-12,0.6404696983926855,0.05,0.001967,0.013305959951221604
80,0.03,0.03,0.03,2.453803328737424e-06,6.677212881187266e-10,0.056451771969858955,0.05,0.001967,0.013305959951221604
82,0.03,0.03,0.03,5.808106331842794e-07,5.9661795722920535e-12,0.9057464764131739,0.05,0.001967,0.013305959951221604
84,0.03,0.03,0.03,8.962137118109057e-07,3.1455476500471314e-12,0.8490520393429892,0.05,0.001967,0.013305959951221604
83,0.03,0.03,0.03,8.991173466523644e-06,7.60288179548268e-12,0.6673743536907906,0.05,0.001967,0.013305959951221604
86,0.03,0.03,0.03,0.00362751746748352,3.492864619234351e-07,0.0026486493380177677,0.05,0.001967,0.013305959951221604
87,0.03,0.03,0.03,0.015735553320117765,2.358115067997768e-06,0.0023509625000405375,0.05,0.001967,0.013305959951221604
85,0.03,0.03,0.03,0.001249701207343858,1.0957247865085163e-06,0.1607361607936295,0.05,0.001967,0.013305959951221604
88,0.03,0.03,0.03,4.048967401979389e-06,1.0701667436721283e-11,0.5286642297961619,0.05,0.001967,0.013305959951221604
90,0.03,0.03,0.03,0.005760243170704973,4.127031586477805e-06,0.01029297913737122,0.05,0.001967,0.013305959951221604
89,0.03,0.03,0.03,0.0002486940223218611,1.1822445187290679e-08,0.13859945578998728,0.05,0.001967,0.013305959951221604
92,0.03,0.03,0.03,0.053240379102794264,1.1420710623561786e-07,0.0004957195916067306,0.05,0.001967,0.013305959951221604
91,0.03,0.03,0.03,1.5335993791662947e-05,1.0216782217210404e-11,0.9781268908671374,0.05,0.001967,0.013305959951221604
96,0.03,0.03,0.03,6.570080755990938e-05,2.717084576744863e-07,0.1538875182954269,0.05,0.001967,0.013305959951221604
94,0.03,0.03,0.03,0.02081593464437961,1.1145820647539187e-06,0.00028395123910225384,0.05,0.001967,0.013305959951221604
95,0.03,0.03,0.03,0.0010202779060822142,4.231934661220944e-06,0.010572086613399381,0.05,0.001967,0.013305959951221604
93,0.03,0.03,0.03,0.00275774632578318,5.74853673936565e-10,0.03543781742963288,0.05,0.001967,0.013305959951221604
97,0.03,0.03,0.03,2.5524520041699226e-05,2.3766964933829315e-08,0.13697843640031734,0.05,0.001967,0.013305959951221604
99,0.03,0.03,0.03,5.156482807020347e-05,1.3073627961280586e-07,0.02216101612803841,0.05,0.001967,0.013305959951221604
0,0.035,0.035,0.035,9.251386810477517e-06,1.138552789786476e-10,0.021192676051430548,0.05,0.001967,0.013305959951221604
98,0.03,0.03,0.03,0.007263540422651522,2.6507667578094485e-06,0.0006859719678483074,0.05,0.001967,0.013305959951221604
1,0.035,0.035,0.035,5.1210239985476335e-05,2.3197337434398433e-09,0.0076208483460935275,0.05,0.001967,0.013305959951221604
3,0.035,0.035,0.035,0.025909208828556136,1.3612134466270668e-09,0.038714943723127546,0.05,0.001967,0.013305959951221604
2,0.035,0.035,0.035,0.00035922505648518276,1.1558990070420082e-10,0.017925235747506003,0.05,0.001967,0.013305959951221604
4,0.035,0.035,0.035,0.0007990178178826107,3.707104218313093e-09,0.030849164406513453,0.05,0.001967,0.013305959951221604
6,0.035,0.035,0.035,1.2791313404690002e-05,4.834621157767845e-10,0.019530084796055308,0.05,0.001967,0.013305959951221604
10,0.035,0.035,0.035,8.791584790875944e-06,1.0210335568263351e-09,0.022364417942208854,0.05,0.001967,0.013305959951221604
7,0.035,0.035,0.035,1.0197035426367717e-07,2.446315836278373e-12,0.14029211438343062,0.05,0.001967,0.013305959951221604
5,0.035,0.035,0.035,0.0012775061231645882,4.46126827098991e-10,0.03744184382461554,0.05,0.001967,0.013305959951221604
11,0.035,0.035,0.035,0.05035950486343364,4.618070598722607e-08,0.013922983125955503,0.05,0.001967,0.013305959951221604
12,0.035,0.035,0.035,0.0001751251714789955,9.649526856354661e-08,0.00014158963460361555,0.05,0.001967,0.013305959951221604
8,0.035,0.035,0.035,0.006213402080629188,1.1088367110181704e-07,0.010752247452547312,0.05,0.001967,0.013305959951221604
9,0.035,0.035,0.035,0.0072290574561610635,1.4615644925656378e-09,0.015701779316310505,0.05,0.001967,0.013305959951221604
15,0.035,0.035,0.035,0.008827396122832714,3.4636332035035224e-09,0.03477986731521929,0.05,0.001967,0.013305959951221604
14,0.035,0.035,0.035,0.018197670865469397,4.459391809446565e-06,0.00025318618178698474,0.05,0.001967,0.013305959951221604
13,0.035,0.035,0.035,7.236977494187506e-06,7.736661354676007e-10,0.023843082774111228,0.05,0.001967,0.013305959951221604
16,0.035,0.035,0.035,7.344010681272082e-05,4.835297767011309e-11,0.05424742124047665,0.05,0.001967,0.013305959951221604
20,0.035,0.035,0.035,2.4140623333736796e-07,1.898338677189558e-08,0.047473761563129074,0.05,0.001967,0.013305959951221604
18,0.035,0.035,0.035,0.0003350194978267964,3.6349920677344624e-07,0.0009914401921042235,0.05,0.001967,0.013305959951221604
17,0.035,0.035,0.035,0.0011993270642175712,8.870630113833421e-09,0.00983685454600826,0.05,0.001967,0.013305959951221604
19,0.035,0.035,0.035,5.296931568348447e-05,1.8015988548885152e-06,0.0007902327233075206,0.05,0.001967,0.013305959951221604
21,0.035,0.035,0.035,8.600038006046245e-05,3.189155707123573e-07,0.001845594791032684,0.05,0.001967,0.013305959951221604
23,0.035,0.035,0.035,0.005241664703891383,1.9135848105300597e-05,2.7921415659706855e-05,0.05,0.001967,0.013305959951221604
22,0.035,0.035,0.035,0.0001856800585953699,1.7505188795591095e-08,0.0018247611300819542,0.05,0.001967,0.013305959951221604
24,0.035,0.035,0.035,0.00015522713876296008,1.4338148585379173e-07,0.000564824182524087,0.05,0.001967,0.013305959951221604
25,0.035,0.035,0.035,0.0021351980027689214,1.356118753221179e-07,0.005151047763100089,0.05,0.001967,0.013305959951221604
26,0.035,0.035,0.035,0.0009622965923517611,4.770765734823011e-06,0.0007609917115840756,0.05,0.001967,0.013305959951221604
29,0.035,0.035,0.035,3.1430784017651506e-06,5.098899418235395e-10,0.0347684355145456,0.05,0.001967,0.013305959951221604
27,0.035,0.035,0.035,6.187067400501815e-05,4.393093026112356e-06,0.0027682954234485423,0.05,0.001967,0.013305959951221604
30,0.035,0.035,0.035,0.00024409803982301912,3.69970475288212e-06,0.011790903578818413,0.05,0.001967,0.013305959951221604
28,0.035,0.035,0.035,1.2389677820662614e-05,1.1839478293814767e-06,0.028591613424539006,0.05,0.001967,0.013305959951221604
31,0.035,0.035,0.035,1.6851009290583035e-06,8.744428515439457e-09,0.10025189782126395,0.05,0.001967,0.013305959951221604
33,0.035,0.035,0.035,4.145944964021572e-05,7.770015947622329e-07,0.07015617588338174,0.05,0.001967,0.013305959951221604
32,0.035,0.035,0.035,1.4929485046461427e-06,1.486199013998892e-08,0.10343412282561026,0.05,0.001967,0.013305959951221604
35,0.035,0.035,0.035,4.39386313591207e-05,2.4893075073629734e-06,0.00014308156645665633,0.05,0.001967,0.013305959951221604
34,0.035,0.035,0.035,4.634872997006664e-05,6.354001054830064e-07,0.044009833777323065,0.05,0.001967,0.013305959951221604
38,0.035,0.035,0.035,4.240230627652852e-06,9.63037426532188e-10,0.0541407686384709,0.05,0.001967,0.013305959951221604
36,0.035,0.035,0.035,8.244739293381757e-05,8.817864002577201e-08,0.018986363042800214,0.05,0.001967,0.013305959951221604
41,0.035,0.035,0.035,1.3917333793656507e-05,9.555837750091028e-07,0.005655644620247098,0.05,0.001967,0.013305959951221604
37,0.035,0.035,0.035,0.01327231578291115,1.6178558499368778e-09,0.02587354995285137,0.05,0.001967,0.013305959951221604
39,0.035,0.035,0.035,9.187552734801204e-05,3.6052679750385685e-05,0.00018335616919485935,0.05,0.001967,0.013305959951221604
40,0.035,0.035,0.035,0.0001217126375574952,3.4886465743486334e-06,0.002390019352952261,0.05,0.001967,0.013305959951221604
44,0.035,0.035,0.035,2.091424269884917e-05,2.3112424551338475e-07,0.01469292024317121,0.05,0.001967,0.013305959951221604
43,0.035,0.035,0.035,0.00017296442536328472,9.90258748303727e-07,0.0029275843961010144,0.05,0.001967,0.013305959951221604
42,0.035,0.035,0.035,0.0001035189182184636,2.4195923965958056e-06,0.009715353775153202,0.05,0.001967,0.013305959951221604
45,0.035,0.035,0.035,0.0012995486005577743,0.0004994859982369507,7.401005898713896e-05,0.05,0.001967,0.013305959951221604
52,0.035,0.035,0.035,6.74345466210934e-05,4.43126053756952e-05,0.0001371498849835931,0.05,0.001967,0.013305959951221604
47,0.035,0.035,0.035,0.0001861531840776788,2.3860296861501264e-05,0.0019761471814914136,0.05,0.001967,0.013305959951221604
46,0.035,0.035,0.035,5.060323895061859e-08,2.8213005620948668e-11,0.6710620298546679,0.05,0.001967,0.013305959951221604
54,0.035,0.035,0.035,8.801308843049205e-07,2.8042556305220897e-08,0.016649340329987095,0.05,0.001967,0.013305959951221604
50,0.035,0.035,0.035,5.950127917407894e-07,4.33746747457138e-09,0.05385990981018887,0.05,0.001967,0.013305959951221604
48,0.035,0.035,0.035,0.0005353817517213742,7.105307646634646e-07,0.005627439951078295,0.05,0.001967,0.013305959951221604
49,0.035,0.035,0.035,0.000306658160452638,9.928255501291162e-08,0.0031845375984665427,0.05,0.001967,0.013305959951221604
51,0.035,0.035,0.035,7.874224687609135e-05,6.952660914970295e-07,0.0003492308588850926,0.05,0.001967,0.013305959951221604
53,0.035,0.035,0.035,3.1203641360151332e-06,3.021270506306358e-08,0.0033017540326665154,0.05,0.001967,0.013305959951221604
55,0.035,0.035,0.035,7.4145156600032615e-06,4.909610751479809e-07,0.0030774987146378195,0.05,0.001967,0.013305959951221604
58,0.035,0.035,0.035,0.0003486235520161665,4.015110572516429e-09,0.12220707249738659,0.05,0.001967,0.013305959951221604
57,0.035,0.035,0.035,2.17970622872575e-06,5.612654736967048e-09,0.03662236328592566,0.05,0.001967,0.013305959951221604
59,0.035,0.035,0.035,3.36609287742438e-09,9.544380338017804e-11,0.7371367002797207,0.05,0.001967,0.013305959951221604
56,0.035,0.035,0.035,1.0926845553468351e-05,7.755985962182129e-08,0.014205067143511193,0.05,0.001967,0.013305959951221604
62,0.035,0.035,0.035,1.9831420242075466e-05,4.570077999147403e-06,0.002509116863412539,0.05,0.001967,0.013305959951221604
63,0.035,0.035,0.035,3.917853349684696e-05,1.4012594337257359e-06,0.03238534819106412,0.05,0.001967,0.013305959951221604
64,0.035,0.035,0.035,5.671379421340805e-08,5.2955432980335206e-08,0.39473411097009736,0.05,0.001967,0.013305959951221604
61,0.035,0.035,0.035,3.5171335539332066e-07,5.4107424256431554e-08,0.18738585120084017,0.05,0.001967,0.013305959951221604
60,0.035,0.035,0.035,3.1894191327877863e-07,2.243036866229068e-09,0.26687739743873673,0.05,0.001967,0.013305959951221604
70,0.035,0.035,0.035,1.1496127056318876e-05,2.4677564309412198e-05,0.0013546255335251636,0.05,0.001967,0.013305959951221604
68,0.035,0.035,0.035,2.1333933682042928e-06,8.894397725884821e-10,0.25987566507529347,0.05,0.001967,0.013305959951221604
66,0.035,0.035,0.035,2.99569104026108e-08,2.4245428238433103e-13,0.18107229395319968,0.05,0.001967,0.013305959951221604
67,0.035,0.035,0.035,3.76547298863465e-05,2.4217769522205437e-06,0.056100653013981906,0.05,0.001967,0.013305959951221604
71,0.035,0.035,0.035,0.0005607005041186424,2.51277857780599e-07,0.037917335147238745,0.05,0.001967,0.013305959951221604
65,0.035,0.035,0.035,2.7203838096944195e-06,2.3476959218770534e-07,0.22290335477868328,0.05,0.001967,0.013305959951221604
74,0.035,0.035,0.035,0.0011966818822008137,2.0922110182492063e-08,0.03670582436251192,0.05,0.001967,0.013305959951221604
72,0.035,0.035,0.035,5.32149092181667e-06,5.2454140912499944e-08,0.1438315195390818,0.05,0.001967,0.013305959951221604
69,0.035,0.035,0.035,1.1245235329941058e-06,4.364076566753467e-08,0.05022820313796707,0.05,0.001967,0.013305959951221604
73,0.035,0.035,0.035,2.524665208790296e-05,5.93445224579138e-09,0.13645732638406427,0.05,0.001967,0.013305959951221604
75,0.035,0.035,0.035,3.600468134370601e-05,5.037323421172838e-07,0.004958139540965247,0.05,0.001967,0.013305959951221604
77,0.035,0.035,0.035,0.00019647020505890838,7.984853203060455e-15,0.334819717322125,0.05,0.001967,0.013305959951221604
80,0.035,0.035,0.035,1.6539377516748137e-07,5.300703009982386e-12,0.6416882237114638,0.05,0.001967,0.013305959951221604
78,0.035,0.035,0.035,5.5110257474575224e-08,8.959342298817517e-13,0.4267173101645759,0.05,0.001967,0.013305959951221604
76,0.035,0.035,0.035,4.789551280366798e-07,3.6394636461597905e-09,0.015781927332166906,0.05,0.001967,0.013305959951221604
81,0.035,0.035,0.035,2.1730941132359984e-07,2.748110676941184e-10,0.04159297866955107,0.05,0.001967,0.013305959951221604
79,0.035,0.035,0.035,1.3692356625429908e-10,4.1559706153231085e-14,0.1964715740893339,0.05,0.001967,0.013305959951221604
83,0.035,0.035,0.035,0.00023344076761868182,9.56389012317587e-09,0.015489004163762615,0.05,0.001967,0.013305959951221604
82,0.035,0.035,0.035,1.84356471815807e-09,9.518415510898757e-13,0.1928907327447329,0.05,0.001967,0.013305959951221604
84,0.035,0.035,0.035,5.05246171558403e-07,1.5264281086772768e-11,0.07410924383651205,0.05,0.001967,0.013305959951221604
90,0.035,0.035,0.035,7.538407020591828e-06,1.5048361202378668e-11,0.25968171122735895,0.05,0.001967,0.013305959951221604
85,0.035,0.035,0.035,1.1070411526450689e-05,2.759318355408382e-08,0.07802424231582661,0.05,0.001967,0.013305959951221604
89,0.035,0.035,0.035,6.570086897306556e-08,8.100569161673221e-18,0.8251502540460687,0.05,0.001967,0.013305959951221604
87,0.035,0.035,0.035,1.271517228539769e-10,6.312276988643163e-13,0.20855893077865184,0.05,0.001967,0.013305959951221604
86,0.035,0.035,0.035,0.019847861733469068,0.0002832573795711563,3.8141535877535827e-07,0.05,0.001967,0.013305959951221604
88,0.035,0.035,0.035,2.5685814912833183e-09,1.3797798045376184e-10,0.1895135996067443,0.05,0.001967,0.013305959951221604
91,0.035,0.035,0.035,1.2422386022515836e-05,1.38238969753844e-11,0.3513229542714831,0.05,0.001967,0.013305959951221604
92,0.035,0.035,0.035,4.7350625692121134e-09,6.463353625263288e-13,0.38071573990738894,0.05,0.001967,0.013305959951221604
94,0.035,0.035,0.035,3.0315444536987775e-06,6.871160195221978e-11,0.2777049323092844,0.05,0.001967,0.013305959951221604
93,0.035,0.035,0.035,7.94026382317626e-08,1.3560125544032006e-14,0.9726333509238896,0.05,0.001967,0.013305959951221604
95,0.035,0.035,0.035,0.015708779324101536,0.0037008094010595885,3.9430304959604815e-06,0.05,0.001967,0.013305959951221604
96,0.035,0.035,0.035,2.68868225544816e-05,6.642651438454681e-10,0.20243250031024107,0.05,0.001967,0.013305959951221604
97,0.035,0.035,0.035,0.006512888455253331,2.6601696650308104e-05,1.3026324131586058e-05,0.05,0.001967,0.013305959951221604
98,0.035,0.035,0.035,3.656034476149129e-06,1.883437911233061e-13,0.47506692460617006,0.05,0.001967,0.013305959951221604
99,0.035,0.035,0.035,0.005679301834720266,7.905991723211032e-08,0.0061216985489305565,0.05,0.001967,0.013305959951221604
0,0.04,0.04,0.04,1.9291751350805043e-06,1.1456441343810628e-15,0.1573668019555471,0.05,0.001967,0.013305959951221604
1,0.04,0.04,0.04,0.007565607951601422,5.044468755377012e-06,1.2609839713200432e-07,0.05,0.001967,0.013305959951221604
3,0.04,0.04,0.04,0.00213109675904461,3.2725417537348165e-06,8.141251192798541e-08,0.05,0.001967,0.013305959951221604
2,0.04,0.04,0.04,4.929638411632979e-08,3.799105170202476e-15,0.12611386878920355,0.05,0.001967,0.013305959951221604
4,0.04,0.04,0.04,0.005198324730525502,2.288776629342952e-06,5.524739980065681e-07,0.05,0.001967,0.013305959951221604
6,0.04,0.04,0.04,3.2090801203103544e-09,4.340091599828837e-12,0.010264932745432224,0.05,0.001967,0.013305959951221604
5,0.04,0.04,0.04,5.939300850904244e-05,2.5238828644968467e-09,0.003215990235439505,0.05,0.001967,0.013305959951221604
7,0.04,0.04,0.04,0.00048008978563326743,1.232792445149088e-08,0.009114982456303898,0.05,0.001967,0.013305959951221604
10,0.04,0.04,0.04,0.0005596588119815725,5.14499851562514e-06,2.876972853972224e-06,0.05,0.001967,0.013305959951221604
9,0.04,0.04,0.04,7.1871008521868e-08,1.0585488644157577e-11,0.0689693835942903,0.05,0.001967,0.013305959951221604
8,0.04,0.04,0.04,0.002405252211105776,1.4669312977726256e-06,8.046725936422974e-07,0.05,0.001967,0.013305959951221604
12,0.04,0.04,0.04,0.0019180923303990724,2.10684145926914e-08,0.0013824801438106704,0.05,0.001967,0.013305959951221604
11,0.04,0.04,0.04,2.0614762175018836e-06,3.613650715256247e-11,0.0013333039816399845,0.05,0.001967,0.013305959951221604
13,0.04,0.04,0.04,0.012522608682508499,1.751998650035006e-05,1.9866384162025753e-08,0.05,0.001967,0.013305959951221604
18,0.04,0.04,0.04,2.1959139634010176e-05,5.2226687587320624e-11,0.030781029217112663,0.05,0.001967,0.013305959951221604
14,0.04,0.04,0.04,1.8684376974621562e-05,4.583648323763758e-09,0.005454845214200187,0.05,0.001967,0.013305959951221604
15,0.04,0.04,0.04,2.761479734337559e-07,9.551329696322745e-15,0.11819632301303963,0.05,0.001967,0.013305959951221604
16,0.04,0.04,0.04,3.549434751233825e-06,4.5428206008874254e-09,0.02757454607392945,0.05,0.001967,0.013305959951221604
21,0.04,0.04,0.04,1.9156480976288994e-07,7.989924107024928e-12,0.020771071760583678,0.05,0.001967,0.013305959951221604
17,0.04,0.04,0.04,2.8010588907848636e-06,1.306040757066299e-12,0.09697074470020248,0.05,0.001967,0.013305959951221604
20,0.04,0.04,0.04,4.599300995959942e-06,1.5807504835552622e-11,0.013159548711911424,0.05,0.001967,0.013305959951221604
19,0.04,0.04,0.04,3.639008294649258e-11,1.7302618561042634e-15,0.5671975867338712,0.05,0.001967,0.013305959951221604
22,0.04,0.04,0.04,1.0446573471042091e-07,2.3206475337617767e-10,0.04143287701570818,0.05,0.001967,0.013305959951221604
23,0.04,0.04,0.04,1.1443861687989962e-05,4.4357505314699316e-09,0.014747824897653762,0.05,0.001967,0.013305959951221604
24,0.04,0.04,0.04,1.9782488003619223e-06,2.8556960205914302e-11,0.06922977004305143,0.05,0.001967,0.013305959951221604
27,0.04,0.04,0.04,4.857927672991885e-08,2.2294929110184768e-13,0.06739875027710264,0.05,0.001967,0.013305959951221604
25,0.04,0.04,0.04,1.0258906901565717e-05,1.737156852724846e-11,0.04710027946947529,0.05,0.001967,0.013305959951221604
26,0.04,0.04,0.04,0.0005112390048740317,1.8853070911745277e-05,1.0072484491557563e-07,0.05,0.001967,0.013305959951221604
31,0.04,0.04,0.04,9.438673706585116e-06,2.023634811902888e-06,1.6673359681393178e-05,0.05,0.001967,0.013305959951221604
28,0.04,0.04,0.04,3.461860620320773e-08,4.8270849086444494e-12,0.14697751043580903,0.05,0.001967,0.013305959951221604
32,0.04,0.04,0.04,2.0082850091312405e-05,1.4859999582461807e-11,0.012996512590573134,0.05,0.001967,0.013305959951221604
30,0.04,0.04,0.04,3.0300406353327116e-07,1.611698503655472e-11,0.10589243607239218,0.05,0.001967,0.013305959951221604
29,0.04,0.04,0.04,4.5330070939720426e-08,1.6131133880362943e-10,0.04736561034847006,0.05,0.001967,0.013305959951221604
33,0.04,0.04,0.04,4.553908229787386e-06,1.4181054484228033e-10,0.032166666911592395,0.05,0.001967,0.013305959951221604
34,0.04,0.04,0.04,5.913738551827398e-07,9.133040973496981e-11,0.027790062997932442,0.05,0.001967,0.013305959951221604
35,0.04,0.04,0.04,4.1303690665052616e-05,9.526022706714769e-07,3.48607653993536e-05,0.05,0.001967,0.013305959951221604
38,0.04,0.04,0.04,6.120890397857442e-08,2.9808527706640066e-13,0.035306776410974954,0.05,0.001967,0.013305959951221604
36,0.04,0.04,0.04,1.4393568148185344e-05,6.86824519367004e-10,0.004758738262095636,0.05,0.001967,0.013305959951221604
37,0.04,0.04,0.04,0.008125909599860828,6.219017025073372e-07,2.1356725521829884e-05,0.05,0.001967,0.013305959951221604
41,0.04,0.04,0.04,3.048047254523099e-07,4.187691047788831e-13,0.1194177838686709,0.05,0.001967,0.013305959951221604
40,0.04,0.04,0.04,2.3699523163265867e-05,2.3076802666836315e-08,2.1681678340875098e-06,0.05,0.001967,0.013305959951221604
42,0.04,0.04,0.04,0.00025137103310951477,3.185941415236451e-06,3.201935863664828e-07,0.05,0.001967,0.013305959951221604
39,0.04,0.04,0.04,2.7944588677430497e-05,2.5132740982692834e-09,7.744326154982619e-06,0.05,0.001967,0.013305959951221604
43,0.04,0.04,0.04,0.00010315789565618014,1.5754715377457445e-08,0.0001863781364854559,0.05,0.001967,0.013305959951221604
44,0.04,0.04,0.04,0.009691935837458783,9.247739438492472e-07,6.245005343200623e-07,0.05,0.001967,0.013305959951221604
45,0.04,0.04,0.04,7.170480273109419e-08,5.460481507493144e-14,0.19385917349366955,0.05,0.001967,0.013305959951221604
48,0.04,0.04,0.04,1.4530396810426197e-06,1.148492516802033e-08,0.02524619431099027,0.05,0.001967,0.013305959951221604
46,0.04,0.04,0.04,1.4412653716882442e-08,5.328479792991205e-16,0.13492664422903325,0.05,0.001967,0.013305959951221604
50,0.04,0.04,0.04,3.185946062554692e-05,3.3958974488164775e-11,0.020961510772369917,0.05,0.001967,0.013305959951221604
49,0.04,0.04,0.04,0.0012645908326550984,1.049257521850401e-06,5.8255960662210705e-08,0.05,0.001967,0.013305959951221604
47,0.04,0.04,0.04,0.00010756168333139838,6.169623930412572e-08,6.206620276243812e-06,0.05,0.001967,0.013305959951221604
52,0.04,0.04,0.04,2.211210836755953e-08,1.457810892510734e-11,0.1092294812798987,0.05,0.001967,0.013305959951221604
51,0.04,0.04,0.04,4.970109308079049e-07,3.3312352724119356e-11,0.02633017888593792,0.05,0.001967,0.013305959951221604
53,0.04,0.04,0.04,0.00026251177558332244,9.355673660385306e-07,6.7381568833705e-07,0.05,0.001967,0.013305959951221604
54,0.04,0.04,0.04,9.368311204226478e-09,5.14362299017247e-11,0.09292014881030554,0.05,0.001967,0.013305959951221604
57,0.04,0.04,0.04,5.0743872324242536e-05,1.1393780630124984e-08,0.003027838086119641,0.05,0.001967,0.013305959951221604
56,0.04,0.04,0.04,3.8731233465465836e-07,6.810568926690014e-14,0.035703159126000666,0.05,0.001967,0.013305959951221604
59,0.04,0.04,0.04,1.5076929579161717e-11,1.2437178046272522e-13,0.4481701387835395,0.05,0.001967,0.013305959951221604
58,0.04,0.04,0.04,1.0009420382277875e-10,8.632819405320084e-22,0.6553400662183779,0.05,0.001967,0.013305959951221604
55,0.04,0.04,0.04,7.544049005394603e-09,8.252493445358557e-23,0.6906233065346112,0.05,0.001967,0.013305959951221604
62,0.04,0.04,0.04,8.829631276430712e-10,9.657711072492909e-20,0.32234805122098464,0.05,0.001967,0.013305959951221604
60,0.04,0.04,0.04,3.608297303859689e-07,1.2416416171100487e-11,0.19576019736627914,0.05,0.001967,0.013305959951221604
61,0.04,0.04,0.04,4.045322509312894e-09,1.3517910374994447e-18,0.19272560357487833,0.05,0.001967,0.013305959951221604
64,0.04,0.04,0.04,5.943029118331906e-09,4.1398907794043285e-20,0.262572508540844,0.05,0.001967,0.013305959951221604
63,0.04,0.04,0.04,2.0746907728705987e-09,3.892884452699463e-13,0.24269999373757167,0.05,0.001967,0.013305959951221604
66,0.04,0.04,0.04,0.0008740346531127488,2.2442938387287708e-07,1.0667606730022534e-06,0.05,0.001967,0.013305959951221604
69,0.04,0.04,0.04,6.737640919709652e-05,2.1083830622295244e-09,0.00152790805243791,0.05,0.001967,0.013305959951221604
67,0.04,0.04,0.04,5.988465066145187e-11,3.0963933838163834e-19,0.5581066099907618,0.05,0.001967,0.013305959951221604
65,0.04,0.04,0.04,3.667086675749792e-07,1.1111844085810415e-12,0.08283587009475332,0.05,0.001967,0.013305959951221604
71,0.04,0.04,0.04,2.4709946961316013e-11,2.3737074959240615e-20,0.6933823052614647,0.05,0.001967,0.013305959951221604
68,0.04,0.04,0.04,1.6088529609178004e-05,7.17951398890205e-09,0.0027039528358774327,0.05,0.001967,0.013305959951221604
70,0.04,0.04,0.04,1.2690358461891626e-05,1.4197288351823153e-09,0.03287970847633906,0.05,0.001967,0.013305959951221604
74,0.04,0.04,0.04,1.203360819565487e-10,2.1268106626462256e-22,0.6011433876398562,0.05,0.001967,0.013305959951221604
73,0.04,0.04,0.04,0.00014973294442109484,2.993932825594546e-10,0.0028322741636468765,0.05,0.001967,0.013305959951221604
78,0.04,0.04,0.04,4.252771333330563e-06,3.860214732681407e-08,0.00038541478371886644,0.05,0.001967,0.013305959951221604
72,0.04,0.04,0.04,0.00012527174235261096,3.721605572013109e-10,0.0004094579252333395,0.05,0.001967,0.013305959951221604
75,0.04,0.04,0.04,6.656543383999145e-08,2.0679084977118303e-10,0.008973462539107673,0.05,0.001967,0.013305959951221604
80,0.04,0.04,0.04,1.3978289619406207e-07,2.873376442248591e-12,0.021736769124842344,0.05,0.001967,0.013305959951221604
