random_state,beta_E,beta_P,beta_EP,p_value_E,p_value_P,p_value_EP,alpha,var_intercept,var_residual
177,0.004,0.004,0.004,0.009722896281944421,0.15879772590869334,0.049981727268804274,0.05,0.002526231453446575,0.011919028172987234
179,0.004,0.004,0.004,0.008189153360192715,0.4391860450854652,0.06357013602146942,0.05,0.002526231453446575,0.011919028172987234
181,0.004,0.004,0.004,0.2994871129874739,0.3012418331819091,0.04827545205915107,0.05,0.002526231453446575,0.011919028172987234
182,0.004,0.004,0.004,0.08850470841240668,0.26352195454778127,0.24366161575183976,0.05,0.002526231453446575,0.011919028172987234
180,0.004,0.004,0.004,0.030309065074598008,0.0494032385553899,0.9633632947388089,0.05,0.002526231453446575,0.011919028172987234
183,0.004,0.004,0.004,0.4162111853382947,0.4482469889641336,0.002545573671129191,0.05,0.002526231453446575,0.011919028172987234
185,0.004,0.004,0.004,0.5581505007274808,0.6900723500197009,0.01174362424121959,0.05,0.002526231453446575,0.011919028172987234
184,0.004,0.004,0.004,0.00403558913037441,0.07463034665407306,0.7538595526931408,0.05,0.002526231453446575,0.011919028172987234
186,0.004,0.004,0.004,0.14938958913020578,0.12904044592964858,0.1243587678147133,0.05,0.002526231453446575,0.011919028172987234
187,0.004,0.004,0.004,0.008039399800712919,0.01482739508226151,0.17536274235198968,0.05,0.002526231453446575,0.011919028172987234
189,0.004,0.004,0.004,0.11450446690535383,0.40194255576684734,0.12112404005211837,0.05,0.002526231453446575,0.011919028172987234
188,0.004,0.004,0.004,0.1615710778499294,0.535052229079263,0.10715322298654298,0.05,0.002526231453446575,0.011919028172987234
190,0.004,0.004,0.004,0.11083978665239883,0.10998910709225769,0.3576189309636931,0.05,0.002526231453446575,0.011919028172987234
191,0.004,0.004,0.004,0.024148547463782186,0.047290965236454645,0.9595889009198245,0.05,0.002526231453446575,0.011919028172987234
193,0.004,0.004,0.004,0.03299774817105463,0.20443131918973345,0.43248570706810985,0.05,0.002526231453446575,0.011919028172987234
192,0.004,0.004,0.004,0.01399742895928623,0.02346091122151766,0.4057653097454521,0.05,0.002526231453446575,0.011919028172987234
194,0.004,0.004,0.004,0.41261578470590676,0.43765503310694587,0.49000350113750446,0.05,0.002526231453446575,0.011919028172987234
195,0.004,0.004,0.004,0.007464580074857953,0.039398923013240404,0.25516642119177146,0.05,0.002526231453446575,0.011919028172987234
196,0.004,0.004,0.004,0.03515566965665224,0.07187251053370665,0.3069174506693585,0.05,0.002526231453446575,0.011919028172987234
197,0.004,0.004,0.004,0.9475326543379523,0.008585451595256428,0.006487503683151828,0.05,0.002526231453446575,0.011919028172987234
1,0.006,0.006,0.006,0.011120832503902788,0.006339911984224358,0.07436250798321821,0.05,0.002526231453446575,0.011919028172987234
2,0.006,0.006,0.006,0.026433462992637005,0.018073169513163838,0.32476565703780047,0.05,0.002526231453446575,0.011919028172987234
198,0.004,0.004,0.004,0.032591078230274656,0.09101750672266096,0.8080263455070829,0.05,0.002526231453446575,0.011919028172987234
0,0.006,0.006,0.006,0.014782896917286143,0.0237940605349712,0.0008074136351081893,0.05,0.002526231453446575,0.011919028172987234
199,0.004,0.004,0.004,0.08910110175740056,0.09352953581873619,0.9573598766974947,0.05,0.002526231453446575,0.011919028172987234
3,0.006,0.006,0.006,0.06895180965583192,0.025596000318111,0.0036145057873608177,0.05,0.002526231453446575,0.011919028172987234
4,0.006,0.006,0.006,0.005254893680197756,0.03961325029925635,0.005926850958150622,0.05,0.002526231453446575,0.011919028172987234
5,0.006,0.006,0.006,0.005975879719289887,0.012214267379842044,0.017226978280786957,0.05,0.002526231453446575,0.011919028172987234
6,0.006,0.006,0.006,0.0011415937720571758,0.0855609259280569,0.018297309372494196,0.05,0.002526231453446575,0.011919028172987234
7,0.006,0.006,0.006,0.0014395455771381742,0.7476025795082509,0.14888774654649048,0.05,0.002526231453446575,0.011919028172987234
9,0.006,0.006,0.006,0.03544044943459005,0.06616587136507038,0.0028067491087322106,0.05,0.002526231453446575,0.011919028172987234
8,0.006,0.006,0.006,0.00014010982138482652,0.5756510417511238,0.13334578887518816,0.05,0.002526231453446575,0.011919028172987234
12,0.006,0.006,0.006,0.0027959461611536474,0.0006351772149114425,0.04278043839293364,0.05,0.002526231453446575,0.011919028172987234
10,0.006,0.006,0.006,0.021565854063194008,0.045218711229017106,0.008586719273195117,0.05,0.002526231453446575,0.011919028172987234
11,0.006,0.006,0.006,0.02893868129116518,0.8640727058386736,0.009928335491986105,0.05,0.002526231453446575,0.011919028172987234
13,0.006,0.006,0.006,0.09206565791836767,0.6127787388308141,0.004080849703902464,0.05,0.002526231453446575,0.011919028172987234
14,0.006,0.006,0.006,0.033556815727856695,0.6934672402560779,0.0009613729376713011,0.05,0.002526231453446575,0.011919028172987234
15,0.006,0.006,0.006,4.493434022513581e-05,0.20475876651432734,0.3001015843788548,0.05,0.002526231453446575,0.011919028172987234
17,0.006,0.006,0.006,0.06625088259889313,0.5492758533014005,0.049507867287857325,0.05,0.002526231453446575,0.011919028172987234
16,0.006,0.006,0.006,0.0011170857085327944,0.5116120012186545,0.10058755285795071,0.05,0.002526231453446575,0.011919028172987234
19,0.006,0.006,0.006,0.04088198010095337,0.9528528279693824,0.3112759777110089,0.05,0.002526231453446575,0.011919028172987234
20,0.006,0.006,0.006,0.09072865069460162,0.391682879484774,0.0034018287141786858,0.05,0.002526231453446575,0.011919028172987234
18,0.006,0.006,0.006,0.0005882054466405822,0.5215637853799362,0.11190347365526632,0.05,0.002526231453446575,0.011919028172987234
22,0.006,0.006,0.006,0.00693041523490415,0.3510669295000408,0.33326059337230185,0.05,0.002526231453446575,0.011919028172987234
21,0.006,0.006,0.006,0.0448015198353506,0.5025060766330691,0.00010244413649684281,0.05,0.002526231453446575,0.011919028172987234
23,0.006,0.006,0.006,0.013238543619802963,0.10780213210696303,0.623797586463289,0.05,0.002526231453446575,0.011919028172987234
24,0.006,0.006,0.006,0.021759390735481804,0.6277095533430291,0.10177581599743837,0.05,0.002526231453446575,0.011919028172987234
25,0.006,0.006,0.006,0.025581296545199448,0.30264671254904674,0.21964719791371845,0.05,0.002526231453446575,0.011919028172987234
26,0.006,0.006,0.006,0.03341515792372808,0.04855309640080513,0.09496898448386501,0.05,0.002526231453446575,0.011919028172987234
27,0.006,0.006,0.006,0.006453639304965666,0.06520978928716091,0.7520858279705676,0.05,0.002526231453446575,0.011919028172987234
28,0.006,0.006,0.006,0.11247486055085336,0.2060505797488562,0.0343279481057503,0.05,0.002526231453446575,0.011919028172987234
31,0.006,0.006,0.006,0.015395978799529557,0.2639900859631168,0.0135819701648282,0.05,0.002526231453446575,0.011919028172987234
30,0.006,0.006,0.006,0.0031706828567504546,0.27070585405212133,0.6645328005016002,0.05,0.002526231453446575,0.011919028172987234
29,0.006,0.006,0.006,0.0014940111297715199,0.2711502260423525,0.43898339982519863,0.05,0.002526231453446575,0.011919028172987234
32,0.006,0.006,0.006,0.006644639922206771,0.2670983073834672,0.8406426414324346,0.05,0.002526231453446575,0.011919028172987234
34,0.006,0.006,0.006,0.01900364273709769,0.04525059767074999,0.21710463789670453,0.05,0.002526231453446575,0.011919028172987234
33,0.006,0.006,0.006,0.003116503000718417,0.06834689096060265,0.7201831467726945,0.05,0.002526231453446575,0.011919028172987234
35,0.006,0.006,0.006,0.2708880297256113,0.11993836167603027,0.0043003665366445065,0.05,0.002526231453446575,0.011919028172987234
36,0.006,0.006,0.006,0.01694746878109192,0.2791431106645219,0.0003575555039899655,0.05,0.002526231453446575,0.011919028172987234
38,0.006,0.006,0.006,0.004750938687701573,0.5686917754556478,0.001229879499113756,0.05,0.002526231453446575,0.011919028172987234
37,0.006,0.006,0.006,0.09898887704410651,0.08218321681502685,0.18818295549668207,0.05,0.002526231453446575,0.011919028172987234
39,0.006,0.006,0.006,6.09501591958424e-05,0.47675539295940106,0.014868129591033537,0.05,0.002526231453446575,0.011919028172987234
40,0.006,0.006,0.006,0.10213102221858789,0.14108012076598905,0.18390683762343474,0.05,0.002526231453446575,0.011919028172987234
41,0.006,0.006,0.006,0.8072056270371504,0.15334186725100785,0.0005155728782879245,0.05,0.002526231453446575,0.011919028172987234
43,0.006,0.006,0.006,0.0018547927838707394,0.1435824839119328,0.001114169199625551,0.05,0.002526231453446575,0.011919028172987234
42,0.006,0.006,0.006,0.030861170710770085,0.032006340466413215,0.3910955529954717,0.05,0.002526231453446575,0.011919028172987234
44,0.006,0.006,0.006,0.0017758293076246576,0.17597494294809013,0.013179345240068214,0.05,0.002526231453446575,0.011919028172987234
45,0.006,0.006,0.006,5.1576037999509405e-05,0.526220806916401,0.005879639764392785,0.05,0.002526231453446575,0.011919028172987234
46,0.006,0.006,0.006,0.001200652276108902,0.8583155836768134,0.029854366310586473,0.05,0.002526231453446575,0.011919028172987234
49,0.006,0.006,0.006,0.00012912216891675267,0.742644881797399,0.04943386292087472,0.05,0.002526231453446575,0.011919028172987234
47,0.006,0.006,0.006,0.000240343213097357,0.10913405675724791,0.19766558242068322,0.05,0.002526231453446575,0.011919028172987234
48,0.006,0.006,0.006,0.000379171777596125,0.16866349010205728,0.015971592217493842,0.05,0.002526231453446575,0.011919028172987234
50,0.006,0.006,0.006,0.002312301858060984,0.46422773211026336,0.020499323343902084,0.05,0.002526231453446575,0.011919028172987234
51,0.006,0.006,0.006,0.003962442623522862,0.21424208387871035,0.004241527343456722,0.05,0.002526231453446575,0.011919028172987234
52,0.006,0.006,0.006,0.01553503925279968,0.4673137178812895,0.009996666469038785,0.05,0.002526231453446575,0.011919028172987234
53,0.006,0.006,0.006,0.002455409366941402,0.13467947522000254,0.0068094244698887665,0.05,0.002526231453446575,0.011919028172987234
55,0.006,0.006,0.006,0.012792217519134067,0.3295941313095936,0.13076559672825322,0.05,0.002526231453446575,0.011919028172987234
54,0.006,0.006,0.006,0.00010058262712820826,0.3985473986426121,0.02019422925482267,0.05,0.002526231453446575,0.011919028172987234
56,0.006,0.006,0.006,0.12350325844301592,0.7254215331243352,0.015270394323838962,0.05,0.002526231453446575,0.011919028172987234
57,0.006,0.006,0.006,0.05105353022129634,0.9052793734291608,0.042456417150924186,0.05,0.002526231453446575,0.011919028172987234
58,0.006,0.006,0.006,0.005053120974289109,0.8285108241766925,0.02139931032879554,0.05,0.002526231453446575,0.011919028172987234
59,0.006,0.006,0.006,0.004192196385042878,0.8091616340129388,0.023774380684334524,0.05,0.002526231453446575,0.011919028172987234
60,0.006,0.006,0.006,0.00076781736613242,0.4224288879708714,0.01678065955340976,0.05,0.002526231453446575,0.011919028172987234
61,0.006,0.006,0.006,0.0007382101055992266,0.7621535459163645,0.03423637659421752,0.05,0.002526231453446575,0.011919028172987234
62,0.006,0.006,0.006,0.038902505662043556,0.8671235392292619,0.07976694873156369,0.05,0.002526231453446575,0.011919028172987234
63,0.006,0.006,0.006,0.0012528541919747563,0.47258964282631855,0.04250713473941752,0.05,0.002526231453446575,0.011919028172987234
65,0.006,0.006,0.006,0.0070818884935993165,0.8269913506138226,0.09494440853567941,0.05,0.002526231453446575,0.011919028172987234
64,0.006,0.006,0.006,0.19282330745698828,0.8394057637284698,0.010007016020033593,0.05,0.002526231453446575,0.011919028172987234
66,0.006,0.006,0.006,0.1816118029942625,0.14166130094623222,0.00329611792046464,0.05,0.002526231453446575,0.011919028172987234
67,0.006,0.006,0.006,0.020181441882500657,0.0875022221807087,0.10413002346750022,0.05,0.002526231453446575,0.011919028172987234
68,0.006,0.006,0.006,0.013646041250651048,0.05536027225020625,0.06387761910010598,0.05,0.002526231453446575,0.011919028172987234
69,0.006,0.006,0.006,0.4311769154362769,0.9953945652083107,0.037123395631992455,0.05,0.002526231453446575,0.011919028172987234
70,0.006,0.006,0.006,0.3330335113613898,0.861185357882178,0.003590714165805935,0.05,0.002526231453446575,0.011919028172987234
71,0.006,0.006,0.006,0.05304222378224123,0.5759204218321722,0.007372351930175742,0.05,0.002526231453446575,0.011919028172987234
73,0.006,0.006,0.006,0.04731690567295286,0.7927269741937618,0.04789640587691809,0.05,0.002526231453446575,0.011919028172987234
72,0.006,0.006,0.006,0.08019513011070742,0.049451261907717155,0.007990825447908544,0.05,0.002526231453446575,0.011919028172987234
75,0.006,0.006,0.006,0.0025326297699129704,0.014531407232414171,0.13970125600853578,0.05,0.002526231453446575,0.011919028172987234
74,0.006,0.006,0.006,0.005256030304878599,0.03740850017205642,0.024813366874130462,0.05,0.002526231453446575,0.011919028172987234
76,0.006,0.006,0.006,0.032202846509808584,0.1367783304553996,0.01233011098603074,0.05,0.002526231453446575,0.011919028172987234
77,0.006,0.006,0.006,0.022213557250736073,0.3237933135293348,0.041655730028523616,0.05,0.002526231453446575,0.011919028172987234
78,0.006,0.006,0.006,0.4791767742823553,0.4346479016592778,0.00013111520103932452,0.05,0.002526231453446575,0.011919028172987234
79,0.006,0.006,0.006,0.10387447391706967,0.005048759078749799,0.02530108880916069,0.05,0.002526231453446575,0.011919028172987234
80,0.006,0.006,0.006,0.021839229705642404,0.013994043420696087,0.06147259225772799,0.05,0.002526231453446575,0.011919028172987234
81,0.006,0.006,0.006,0.07354598299422084,0.01323360025636263,0.01474042937580936,0.05,0.002526231453446575,0.011919028172987234
82,0.006,0.006,0.006,0.008150827560597264,0.0031034279841128153,0.025786106593289185,0.05,0.002526231453446575,0.011919028172987234
83,0.006,0.006,0.006,0.12587178533205579,0.04374762000880125,0.0045563192541764426,0.05,0.002526231453446575,0.011919028172987234
84,0.006,0.006,0.006,0.0395414645092824,0.2769037845869802,0.10408082730088793,0.05,0.002526231453446575,0.011919028172987234
85,0.006,0.006,0.006,0.12092759204387916,0.4916020451224593,0.004733122571342883,0.05,0.002526231453446575,0.011919028172987234
86,0.006,0.006,0.006,0.023897449517441435,0.1694664759918384,0.14038998280161108,0.05,0.002526231453446575,0.011919028172987234
87,0.006,0.006,0.006,0.019109957836254646,0.32508813707531037,0.02381008262618744,0.05,0.002526231453446575,0.011919028172987234
88,0.006,0.006,0.006,0.006869858161661004,0.15820649617838078,0.03394788436741057,0.05,0.002526231453446575,0.011919028172987234
90,0.006,0.006,0.006,0.023206829216154568,0.04305710712707478,0.007780873219262766,0.05,0.002526231453446575,0.011919028172987234
89,0.006,0.006,0.006,0.1463826159494683,0.0862043540832554,0.0005050748170468914,0.05,0.002526231453446575,0.011919028172987234
93,0.006,0.006,0.006,0.02901749039280965,0.33829511877547247,0.043861116796126975,0.05,0.002526231453446575,0.011919028172987234
91,0.006,0.006,0.006,0.18317933166626743,0.17572261049803461,0.004118813145603623,0.05,0.002526231453446575,0.011919028172987234
94,0.006,0.006,0.006,0.002680166016094995,0.09564618213742167,0.26269960566204376,0.05,0.002526231453446575,0.011919028172987234
92,0.006,0.006,0.006,0.007377786142830882,0.14747047550802728,0.1764654369300871,0.05,0.002526231453446575,0.011919028172987234
95,0.006,0.006,0.006,0.036365947702584944,0.962351644511182,0.034973328643667305,0.05,0.002526231453446575,0.011919028172987234
96,0.006,0.006,0.006,0.0038131903580617154,0.23116888650457756,0.4421417561971609,0.05,0.002526231453446575,0.011919028172987234
98,0.006,0.006,0.006,0.0629492800857637,0.4113779448150796,0.051113452537807066,0.05,0.002526231453446575,0.011919028172987234
101,0.006,0.006,0.006,0.011167165950806465,0.46240084618764465,0.3108922322171256,0.05,0.002526231453446575,0.011919028172987234
97,0.006,0.006,0.006,0.06409010810004227,0.28243553461506965,0.0520214358006112,0.05,0.002526231453446575,0.011919028172987234
99,0.006,0.006,0.006,0.02007024076401934,0.14558153212793573,0.17917378743519108,0.05,0.002526231453446575,0.011919028172987234
100,0.006,0.006,0.006,0.3640086213327193,0.1256240369828024,0.015425315675992046,0.05,0.002526231453446575,0.011919028172987234
102,0.006,0.006,0.006,0.03958988309325348,0.1660163738738245,0.04612254037395214,0.05,0.002526231453446575,0.011919028172987234
103,0.006,0.006,0.006,0.0014561879284971434,0.15225266917226002,0.9767009484439034,0.05,0.002526231453446575,0.011919028172987234
104,0.006,0.006,0.006,0.018017980076089332,0.20130558913121477,0.019153586282336026,0.05,0.002526231453446575,0.011919028172987234
106,0.006,0.006,0.006,0.00036828308498802265,0.08793714423651004,0.286613447709698,0.05,0.002526231453446575,0.011919028172987234
105,0.006,0.006,0.006,0.21699663982599493,0.4373480811004353,0.054209392452160936,0.05,0.002526231453446575,0.011919028172987234
107,0.006,0.006,0.006,0.019632148177055872,0.5252735334665446,0.019937322402467,0.05,0.002526231453446575,0.011919028172987234
108,0.006,0.006,0.006,0.09264634107838596,0.8497906325100784,0.0001079550284836619,0.05,0.002526231453446575,0.011919028172987234
109,0.006,0.006,0.006,0.0455901402012872,0.27994944778100483,0.007183015308522975,0.05,0.002526231453446575,0.011919028172987234
110,0.006,0.006,0.006,0.07595666509181305,0.490905013738307,0.698920270334602,0.05,0.002526231453446575,0.011919028172987234
111,0.006,0.006,0.006,0.03927906181871053,0.18617896128562927,0.6905272822429773,0.05,0.002526231453446575,0.011919028172987234
112,0.006,0.006,0.006,0.05118746878821349,0.26114620435446656,0.1312250614911606,0.05,0.002526231453446575,0.011919028172987234
113,0.006,0.006,0.006,0.006727444881724112,0.08972150546817427,0.027656497069726414,0.05,0.002526231453446575,0.011919028172987234
116,0.006,0.006,0.006,0.020600721189755842,0.6131688335281984,0.003199642932094826,0.05,0.002526231453446575,0.011919028172987234
114,0.006,0.006,0.006,0.005951064532029129,0.3228399741124952,0.22356899035009492,0.05,0.002526231453446575,0.011919028172987234
115,0.006,0.006,0.006,0.5577339586639907,0.7032855900305947,0.00036857450567196604,0.05,0.002526231453446575,0.011919028172987234
118,0.006,0.006,0.006,0.08065541100546518,0.19213417625688356,0.005606203743382371,0.05,0.002526231453446575,0.011919028172987234
117,0.006,0.006,0.006,0.13608927074333046,0.10662117050453232,0.02350123468283168,0.05,0.002526231453446575,0.011919028172987234
119,0.006,0.006,0.006,0.0940323681072347,0.09537338364879971,0.0030606353031829904,0.05,0.002526231453446575,0.011919028172987234
122,0.006,0.006,0.006,0.06199565827091964,0.3844614467115337,0.02279000910305784,0.05,0.002526231453446575,0.011919028172987234
120,0.006,0.006,0.006,0.09516056735682195,0.10712925151718572,0.0055280067505910704,0.05,0.002526231453446575,0.011919028172987234
123,0.006,0.006,0.006,0.12940241324112736,0.4264785802817702,0.010826254184638,0.05,0.002526231453446575,0.011919028172987234
121,0.006,0.006,0.006,0.001631219394095044,0.4043196725133915,0.08747636066425249,0.05,0.002526231453446575,0.011919028172987234
124,0.006,0.006,0.006,0.035004951106669305,0.18759013804861058,0.046685628472575784,0.05,0.002526231453446575,0.011919028172987234
126,0.006,0.006,0.006,0.047346182026401055,0.8536543064510659,0.44078454913238607,0.05,0.002526231453446575,0.011919028172987234
125,0.006,0.006,0.006,0.012011179130862457,0.09588842074688014,0.022971286727462903,0.05,0.002526231453446575,0.011919028172987234
127,0.006,0.006,0.006,0.07280212053300923,0.3538162487277998,0.04151075650043866,0.05,0.002526231453446575,0.011919028172987234
128,0.006,0.006,0.006,0.005862233170194256,0.5876591548333248,0.7676174378002842,0.05,0.002526231453446575,0.011919028172987234
129,0.006,0.006,0.006,0.027326584831386978,0.7558916337243795,0.5436811955629604,0.05,0.002526231453446575,0.011919028172987234
132,0.006,0.006,0.006,0.3064079811674195,0.07537215545311489,0.00011032790476518838,0.05,0.002526231453446575,0.011919028172987234
131,0.006,0.006,0.006,0.25251780775354404,0.22422250335689065,0.0002628341505151288,0.05,0.002526231453446575,0.011919028172987234
130,0.006,0.006,0.006,0.024751472260237464,0.35939925457064903,0.017651687007922436,0.05,0.002526231453446575,0.011919028172987234
133,0.006,0.006,0.006,0.01944945420204561,0.18332994721003826,0.04484956611876526,0.05,0.002526231453446575,0.011919028172987234
134,0.006,0.006,0.006,0.032575443850566085,0.23702315452698264,0.09159507173396997,0.05,0.002526231453446575,0.011919028172987234
135,0.006,0.006,0.006,0.031988293269087455,0.02029045778042264,0.07710917681479001,0.05,0.002526231453446575,0.011919028172987234
136,0.006,0.006,0.006,0.019617923976353344,0.058847946046679867,0.0315266131901403,0.05,0.002526231453446575,0.011919028172987234
138,0.006,0.006,0.006,1.4139279693396315e-05,0.0033856177548506157,0.257114011206346,0.05,0.002526231453446575,0.011919028172987234
137,0.006,0.006,0.006,0.02631120675453868,0.07370032558845947,0.03934142999287396,0.05,0.002526231453446575,0.011919028172987234
139,0.006,0.006,0.006,0.00745338634826523,0.04084548132471962,0.5709529175569215,0.05,0.002526231453446575,0.011919028172987234
140,0.006,0.006,0.006,0.011765994148363943,0.05504405069269506,0.025783181230189862,0.05,0.002526231453446575,0.011919028172987234
142,0.006,0.006,0.006,0.062237729669465634,0.363258912591768,0.1574031494843845,0.05,0.002526231453446575,0.011919028172987234
141,0.006,0.006,0.006,0.027104440000864132,0.9378232608082002,0.2256849852870345,0.05,0.002526231453446575,0.011919028172987234
144,0.006,0.006,0.006,0.0214359732228842,0.09941974303704369,0.10170040179385634,0.05,0.002526231453446575,0.011919028172987234
143,0.006,0.006,0.006,0.041763118745383736,0.3576472037095014,0.07984459907947732,0.05,0.002526231453446575,0.011919028172987234
145,0.006,0.006,0.006,0.0013130691686553746,0.47037999923951623,0.5346226677141691,0.05,0.002526231453446575,0.011919028172987234
146,0.006,0.006,0.006,0.16254777610988358,0.1026445710067506,0.03058343943979632,0.05,0.002526231453446575,0.011919028172987234
147,0.006,0.006,0.006,0.008666090672729118,0.5668668758678332,0.06081393950107744,0.05,0.002526231453446575,0.011919028172987234
148,0.006,0.006,0.006,0.018067867477845077,0.1386573682803932,0.09696018704965884,0.05,0.002526231453446575,0.011919028172987234
150,0.006,0.006,0.006,0.0060960078155356005,0.3863904298914833,0.33383448084364786,0.05,0.002526231453446575,0.011919028172987234
149,0.006,0.006,0.006,0.004303588060328072,0.9906728840176016,0.054406233496532334,0.05,0.002526231453446575,0.011919028172987234
151,0.006,0.006,0.006,0.014971454936405698,0.004252171990927024,0.33603697758703344,0.05,0.002526231453446575,0.011919028172987234
152,0.006,0.006,0.006,0.00826084743377205,0.04180393224571987,0.10361453352699725,0.05,0.002526231453446575,0.011919028172987234
153,0.006,0.006,0.006,9.305485371602789e-05,0.2799800324403656,0.9771157673139409,0.05,0.002526231453446575,0.011919028172987234
155,0.006,0.006,0.006,0.2678509454074992,0.6403894811824197,3.8842121314079854e-05,0.05,0.002526231453446575,0.011919028172987234
154,0.006,0.006,0.006,0.023287424625771453,0.14154030562398148,0.03426740771824285,0.05,0.002526231453446575,0.011919028172987234
156,0.006,0.006,0.006,0.16680486428060404,0.11215568717117694,0.005929065189982923,0.05,0.002526231453446575,0.011919028172987234
157,0.006,0.006,0.006,0.030225630241762357,0.6841559667157291,0.07895705416185655,0.05,0.002526231453446575,0.011919028172987234
158,0.006,0.006,0.006,0.070242812403823,0.5613755153781304,0.0030037494294535695,0.05,0.002526231453446575,0.011919028172987234
159,0.006,0.006,0.006,0.002626182749099601,0.21038232261658762,0.11477625663273727,0.05,0.002526231453446575,0.011919028172987234
160,0.006,0.006,0.006,0.04488961468919113,0.4693356452990789,0.002574626391148902,0.05,0.002526231453446575,0.011919028172987234
161,0.006,0.006,0.006,0.0005028021993071118,0.4721861610956807,0.22936857050822534,0.05,0.002526231453446575,0.011919028172987234
162,0.006,0.006,0.006,0.016141097972833463,0.9948876985314539,0.16705683717600195,0.05,0.002526231453446575,0.011919028172987234
163,0.006,0.006,0.006,0.11299151244568065,0.4577575455835471,0.00043547212274633134,0.05,0.002526231453446575,0.011919028172987234
164,0.006,0.006,0.006,6.792347975362728e-05,0.0012817356767788727,0.04535458307888359,0.05,0.002526231453446575,0.011919028172987234
165,0.006,0.006,0.006,0.026112756226108456,0.18672988823390968,0.04688088456185227,0.05,0.002526231453446575,0.011919028172987234
166,0.006,0.006,0.006,0.010332608788081479,0.9362365338592062,0.27918852994261867,0.05,0.002526231453446575,0.011919028172987234
167,0.006,0.006,0.006,2.849729232782961e-07,0.0023014325208939716,0.6378260545017562,0.05,0.002526231453446575,0.011919028172987234
168,0.006,0.006,0.006,2.248942318140695e-06,0.001005704657491701,0.5759102138443035,0.05,0.002526231453446575,0.011919028172987234
169,0.006,0.006,0.006,9.331049398587406e-08,4.290908308930301e-06,0.9183822444768615,0.05,0.002526231453446575,0.011919028172987234
170,0.006,0.006,0.006,9.938811177970599e-05,0.001294654897767669,0.07300626144242854,0.05,0.002526231453446575,0.011919028172987234
171,0.006,0.006,0.006,0.19172828354442828,0.4069040990727155,0.0022438048948016116,0.05,0.002526231453446575,0.011919028172987234
172,0.006,0.006,0.006,0.00010091544181651364,0.053267585435780494,0.40934448573590265,0.05,0.002526231453446575,0.011919028172987234
173,0.006,0.006,0.006,6.111600042184943e-05,0.009299009333502636,0.21786699032500956,0.05,0.002526231453446575,0.011919028172987234
175,0.006,0.006,0.006,0.19824563709635024,0.21440181390081148,0.0014381799742348217,0.05,0.002526231453446575,0.011919028172987234
174,0.006,0.006,0.006,0.30108763024698326,0.0283191351848717,0.02496999187850882,0.05,0.002526231453446575,0.011919028172987234
176,0.006,0.006,0.006,0.25195001527959515,0.6298964345053981,0.0003853999889813776,0.05,0.002526231453446575,0.011919028172987234
178,0.006,0.006,0.006,0.26246647113531674,0.013748252493142656,0.030502632293430976,0.05,0.002526231453446575,0.011919028172987234
177,0.006,0.006,0.006,0.12637350027085864,0.007997670128441742,0.07662188272963387,0.05,0.002526231453446575,0.011919028172987234
179,0.006,0.006,0.006,0.09102712185012575,0.006540684910053341,0.04709621901076875,0.05,0.002526231453446575,0.011919028172987234
180,0.006,0.006,0.006,0.36072858314042766,0.029071964590663222,0.05670618712958686,0.05,0.002526231453446575,0.011919028172987234
181,0.006,0.006,0.006,2.20580734672771e-05,0.00394581802213525,0.043758269918660116,0.05,0.002526231453446575,0.011919028172987234
182,0.006,0.006,0.006,2.994947681462049e-07,0.0003338186044336064,0.40145375945045425,0.05,0.002526231453446575,0.011919028172987234
183,0.006,0.006,0.006,0.7374236264675604,0.048927734209492126,0.005393550948727881,0.05,0.002526231453446575,0.011919028172987234
186,0.006,0.006,0.006,2.51365139891781e-05,0.004148564457796747,0.0470835501008118,0.05,0.002526231453446575,0.011919028172987234
184,0.006,0.006,0.006,7.859649476503971e-07,5.1115452853430706e-05,0.9056442191697404,0.05,0.002526231453446575,0.011919028172987234
185,0.006,0.006,0.006,2.4143384354640202e-05,0.0006455853101167236,0.20700637583572523,0.05,0.002526231453446575,0.011919028172987234
187,0.006,0.006,0.006,0.025182628315119332,5.6641004481732655e-05,0.013426850737718316,0.05,0.002526231453446575,0.011919028172987234
188,0.006,0.006,0.006,0.026073226086066877,0.011990427631665095,0.003482832672809219,0.05,0.002526231453446575,0.011919028172987234
190,0.006,0.006,0.006,0.007790149891630377,0.0007652034514043361,0.09901871683607778,0.05,0.002526231453446575,0.011919028172987234
189,0.006,0.006,0.006,0.0027741524571817016,0.0044702906944790914,0.05176115582528124,0.05,0.002526231453446575,0.011919028172987234
191,0.006,0.006,0.006,0.385614058691513,0.03301440121261463,0.010761986308918127,0.05,0.002526231453446575,0.011919028172987234
192,0.006,0.006,0.006,0.7171691275141744,0.0369855513902154,0.00426037987785221,0.05,0.002526231453446575,0.011919028172987234
193,0.006,0.006,0.006,0.0013502267052601866,0.0017267662705552976,0.19551413426136532,0.05,0.002526231453446575,0.011919028172987234
196,0.006,0.006,0.006,0.005427991464272313,0.005700567119469699,0.05485170376058775,0.05,0.002526231453446575,0.011919028172987234
194,0.006,0.006,0.006,0.36181554944966376,0.08004973895305666,0.010447952950290412,0.05,0.002526231453446575,0.011919028172987234
195,0.006,0.006,0.006,0.7022296956206556,0.014805980845753191,0.0033031732801657695,0.05,0.002526231453446575,0.011919028172987234
