author_id,handle,N_tweets,created_at,followers_count,following_count,tweet_count,NG_unreliable_share,NG_score_mean
955598085526360064,votecasten,450,2018-01-23 00:28:32+00:00,4436,2369,2656,0.0,96.75
95689513,daveschatzmo,54,2009-12-09 17:20:13+00:00,3046,574,596,0.0,95.0
957438396456083456,pathforfreedom,849,2018-01-28 02:21:16+00:00,1358,469,2035,0.2777777777777778,78.60185185185185
957475625236815872,brianlmaryott,153,2018-01-28 04:49:12+00:00,3438,366,993,0.15517241379310345,85.81896551724138
957777167600951296,drewmontezclark,877,2018-01-29 00:47:26+00:00,17383,615,2627,0.16666666666666666,81.41666666666667
958408514807967751,newdayfornj,3317,2018-01-30 18:36:11+00:00,73962,24453,52130,0.2653061224489796,71.04081632653062
958510641228275712,votetimmons,38,2018-01-31 01:21:59+00:00,1988,680,352,0.0,95.0
96015533,byrondonalds,835,2009-12-11 00:06:54+00:00,378217,494,13374,0.47619047619047616,68.69047619047619
960699507846590464,conigliopura,3,2018-02-06 02:19:46+00:00,19,53,34,,
960962340,repandyharrismd,257,2012-11-20 18:31:27+00:00,28541,751,3924,0.18181818181818182,82.82954545454545
961312723035394048,marygayscanlon,1058,2018-02-07 18:56:28+00:00,11986,702,4104,0.09734513274336283,91.54424778761062
961359779003121665,melaniefornm,840,2018-02-07 22:03:27+00:00,22556,1664,4156,0.0,94.42307692307692
961613321911848961,mathompson_jr,48,2018-02-08 14:50:56+00:00,229,357,216,,
964996994623311874,armstrong_nd,131,2018-02-17 22:56:27+00:00,2674,578,569,0.2,79.4
965004924370079744,shahidforchange,3837,2018-02-17 23:27:57+00:00,100779,2098,30932,0.025,91.525
966048550714073088,drlarrywallace1,165,2018-02-20 20:34:57+00:00,256,13,1607,0.0,96.33928571428571
967145325881319425,delina4az,1622,2018-02-23 21:13:09+00:00,81193,5613,9726,0.045454545454545456,91.99242424242425
969328139485802496,johnjoyceforpa,33,2018-03-01 21:46:52+00:00,1910,134,248,,
97538790,scarradini,25,2009-12-17 22:22:43+00:00,771,204,2644,,
97583689,reelecthank,239,2009-12-18 03:02:53+00:00,2312,935,2388,0.0,94.11764705882354
977247448820305920,votemorelle,273,2018-03-23 18:15:22+00:00,1894,222,730,0.0,92.61363636363636
97753971,nidaallam,1242,2009-12-18 21:42:38+00:00,13864,1355,6385,0.01020408163265306,95.5561224489796
97963837,jaimeforusrep,26,2009-12-19 19:17:31+00:00,4562,984,621,0.0,91.875
98471035,liz_cheney,78,2009-12-21 21:06:44+00:00,612524,921,2536,0.0,93.75
986423555025002497,bryansteil,328,2018-04-18 01:57:57+00:00,4962,127,1766,0.2916666666666667,76.83333333333333
988858472132415489,zoelofgren,18,2018-04-24 19:13:26+00:00,4323,218,192,0.0,97.5
988942485828308992,sheila4congress,197,2018-04-25 00:47:17+00:00,11473,2247,2054,0.0,88.0
991714642765414403,eze4senate,56,2018-05-02 16:22:50+00:00,13400,13214,3855,,
991721030631780354,jahanahayesct,428,2018-05-02 16:48:13+00:00,38659,166,2048,0.1,93.7
996279477364838400,gavsoriano,10,2018-05-15 06:41:52+00:00,37,113,296,,
997065151072362496,polo4congress,850,2018-05-17 10:43:51+00:00,42099,34661,3659,0.631578947368421,50.57368421052632
999047886758346752,connellcrooms,329,2018-05-22 22:02:32+00:00,359,788,2343,0.0,94.16666666666667
999123575142465538,swank4america,2504,2018-05-23 03:03:17+00:00,5036,1632,3314,0.4106280193236715,55.85024154589372
